14.585,-0.30096
24.121,2.5366
-0.40587,-5.0922
-1972.9,1084.1
76.454,25.414
-62.134,-16.916
-722.92,107.14
-25.823,-6.1753
-10.789,-25.388
73.177,7.0079
34.747,3.8247
373.49,52.046
-1151.7,-302.25
4487.8,397.05
41.342,4.6303
404.36,77.152
7.8862,2.5246
51.6,4.7466
51.197,6.1435
-644.52,-193.36
