-70.255,24.652
-34.486,9.1137
331.27,234.56
23.703,-4.4666
-8.3884,8.0957
-4.2584,30.89
-15.475,13.854
45.323,-64.764
-26.341,22.637
-99.442,35.076
-17.341,-2.7139
-246.22,134.83
10.686,3.8254
61.913,-25.356
-46.356,15.292
-25.283,18.523
-32.107,13.408
-38.281,-2.4255
-85.455,40.823
-3.3736,10.294
