18.021,3.0824
19.904,4.6987
28.387,16.063
20.274,2.8179
23.051,7.6733
23.718,17.738
3.8047,-0.82005
14.212,-8.9136
10.206,-3.3326
20.299,0.56555
10.876,-0.84878
15.223,4.4646
18.989,5.9359
22.244,-2.673
19.707,1.8907
20.431,33.336
15.84,3.1047
-2.8486,0.65728
17.139,1.3301
21.544,8.8363
