-0.98325,-0.25975
-2.5505,-0.22852
-2.1339,0.051296
-5.6648,0.069515
-2.9776,-0.082732
-2.6598,-0.019078
-1.8002,-0.11953
-1.4389,-0.029576
-1.7695,-0.10228
-2.0383,-0.17528
-6.3582,-0.24815
-55.828,2.285
-3.9185,-0.0027682
-1.7978,-0.10447
-2.3137,-0.18849
-2.8036,-0.071701
-1.8336,-0.1913
-6.3874,-0.24646
-1.1226,-0.17545
-3.0472,-0.046821
