-9.0117,-18.276
2.5062,-4.9884
28.263,-4.3646
24.044,-1.5959
17.367,-3.7326
19.762,-3.662
28.869,-8.3849
22.778,-5.1143
23.432,-6.47
8.3444,-4.6349
0.2196,-1.0343
10.608,-0.24567
17.193,-2.575
10.461,-3.7042
7.6592,-4.7753
15.738,-3.5523
12.573,-8.3835
0.60777,-1.2033
15.569,-9.2424
18.289,-3.4414
