3660.9,982.76
5598.4,1838.4
735.58,-37.071
-8306.8,-3146.5
-1.3469e+05,-51696
-2041.3,-1407.9
-79534,-24473
2620.2,401.5
-20624,-7141.4
3583.6,1420.4
6039.6,2251.7
-1671.7,-3522.6
-7714.2,-3743.6
-6035.3,-454.16
5383.8,1884.6
-51654,-24399
7689.6,2348.3
4192.1,1748.7
4677.4,1376.9
-10975,-4812.3
