3.3354,2.0834
42.059,7.5584
-1.9543,1.7616
-0.77593,1.072
0.73755,2.9098
-1.233,1.6704
-3.3352,-0.90537
-1.2602,1.5562
-0.38066,2.2318
-0.1815,1.5261
-10.948,1.1616
-1.3305,1.2845
-1.1513,1.8622
-0.88106,1.4001
1.013,1.7575
-0.73637,1.6588
-18.99,-3.8179
0.90183,1.3007
0.03132,1.7493
-0.8617,1.9628
