   7.6879004e+02   3.3222968e+02   1.4509202e+03   3.8784268e+02
   1.3180658e+03   8.3667120e+02   2.1954961e+02   1.4557546e+03
   5.4655573e+02   3.4082855e+02   1.0501216e+03   4.5389258e+02
   7.8188776e+02   3.9692618e+02   1.4790027e+03   5.0792297e+02
   7.3495374e+02   4.9580884e+02   1.3900719e+03   7.0797693e+02
   9.7180750e+02   4.3946741e+02   1.0154023e+03   1.4676691e+03
   7.2380463e+02   4.8978534e+02   1.3635894e+03   6.9842560e+02
   9.4023480e+02   4.7606393e+02   1.8066962e+03   6.3204602e+02
   2.0829793e+02   3.5611728e+02   5.1307483e+02   5.5294122e+02
   3.7495895e+02   3.5826950e+02   7.4057574e+02   5.2472351e+02
   7.8301044e+02   5.3555280e+02   1.4827719e+03   7.7650885e+02
   6.6313531e+02   9.2508075e+02   1.3475885e+03   1.5231060e+03
   9.4758075e+02   6.4344507e+02   1.8268843e+03   9.6602063e+02
   4.1986130e+02   3.7980548e+02   8.3019604e+02   5.5367511e+02
   1.0380038e+03   3.7451016e+02   1.9931315e+03   4.1088919e+02
   3.9186200e+02   5.9256952e+02   2.3013904e+03   1.7508706e+03
   3.9262891e+02   3.9429028e+02   9.0844476e+02   6.2511102e+02
   1.2469244e+03   8.0832941e+02   1.2400829e+03   1.7334391e+03
   3.6926291e+02   5.9680585e+02   7.4524744e+02   9.4283124e+02
   6.4272729e+02   1.8103467e+02   1.1933477e+03   1.3988799e+02
   3.1212717e+02   2.0859872e+02   5.3800995e+02   1.6608088e+03
   1.0031708e+03   4.4773322e+02   1.9306901e+03   5.6156201e+02
   6.5995258e+02   1.2097826e+02   2.1947520e+03   9.3592566e+02
   9.0239880e+02   3.2035342e+02   1.7550552e+03   3.3078403e+02
   3.6804837e+02   6.2002893e+02   7.4434589e+02   9.9059204e+02
   6.8274933e+02   6.0658807e+02   1.2631763e+03   9.2603333e+02
   4.5086301e+02   3.8876434e+02   8.9128540e+02   5.6258942e+02
   3.6247812e+02   6.7353387e+02   7.3557257e+02   1.0784811e+03
   3.7705161e+02   6.0948633e+02   7.6069104e+02   9.6741199e+02
   7.8381079e+02   6.9853400e+02   1.4891702e+03   1.0913342e+03
   9.4445679e+02   5.6960229e+02   1.8210668e+03   8.1638818e+02
   9.3679291e+02   4.2955576e+02   1.7941177e+03   5.3845551e+02
   7.8412927e+02   7.8449060e+02   1.8129224e+03   7.1063110e+02
   3.5822375e+02   6.1378918e+02   7.2311133e+02   9.7624701e+02
   3.8149484e+02   3.6884933e+02   7.5358832e+02   5.4146063e+02
   9.7505103e+02   8.4238733e+02   1.8900562e+03   1.3625892e+03
   6.0339996e+02   6.8156116e+02   2.1770305e+03   1.0981315e+03
   1.0086450e+03   7.1781189e+02   1.9293724e+03   1.1094320e+03
   8.6643542e+02   8.3327350e+02   1.6764609e+03   1.3501975e+03
   4.6275720e+02   3.9518375e+02   9.1569720e+02   5.7163165e+02
   6.5062030e+02   3.9763269e+02   5.4136530e+02   1.5673048e+03
   3.6898889e+02   3.4888507e+02   7.2806006e+02   5.0883624e+02
   4.1695450e+02   4.0146167e+02   9.4940509e+02   6.3017505e+02
   6.5859155e+02   4.8374362e+02   1.2048856e+03   6.9958228e+02
   4.5248453e+02   4.1880939e+02   1.7564159e+03   5.4484906e+02
   1.0450194e+03   5.9156091e+02   2.0164052e+03   8.4761871e+02
   1.1201741e+03   7.0690210e+02   2.1908481e+03   1.0751655e+03
   4.5246692e+02   9.2455682e+02   8.1076819e+02   1.0096710e+03
   1.0106680e+03   1.0377815e+03   4.9228879e+02   1.6498727e+03
   6.2120135e+02   3.7443060e+02   1.1699181e+03   4.9589999e+02
   1.0112443e+03   1.0362096e+03   4.9228879e+02   1.6498727e+03
   1.0378346e+03   6.3487103e+02   2.0040342e+03   9.3700134e+02
   9.1740875e+02   4.3670236e+02   1.7554851e+03   5.5816083e+02
   5.0703711e+02   8.3955383e+02   1.0051878e+03   1.3698508e+03
   8.6645325e+02   4.6653116e+02   1.6625587e+03   6.2839954e+02
   9.4589557e+02   4.2973734e+02   1.8136907e+03   5.3839825e+02
   8.5554504e+02   7.7441632e+02   1.6544884e+03   1.2353977e+03
   6.3358514e+02   5.0267807e+02   1.1585654e+03   7.3888727e+02
   9.9668317e+02   5.9990887e+02   1.6889934e+03   1.1915159e+03
   1.8181122e+02   6.1640881e+02   5.4948376e+02   1.0470820e+03
   5.9122363e+02   3.4072113e+02   1.2962152e+03   4.3810684e+02
   8.5497455e+02   7.7604663e+02   1.6544884e+03   1.2353977e+03
   3.4881021e+02   6.7442676e+02   7.0765875e+02   1.0854985e+03
   7.4802655e+02   3.9587125e+02   1.7547009e+03   4.9598102e+02
   1.1295846e+03   6.7560254e+02   2.2233850e+03   1.0148292e+03
   9.0030658e+02   6.2847803e+02   1.5114113e+03   1.1758455e+03
   9.1980121e+02   4.4254932e+02   1.3563992e+03   6.0427228e+02
   9.4722839e+02   4.5414307e+02   1.5559476e+03   5.5827765e+02
   9.4600800e+02   4.5172113e+02   1.8146423e+03   5.8114862e+02
   9.1222235e+02   8.5534210e+02   9.5686389e+02   1.6005386e+03
   8.5811426e+02   9.6167761e+02   7.9228467e+02   1.5199778e+03
   8.5327423e+02   6.1477649e+02   1.6464044e+03   9.2138550e+02
   9.2505499e+02   5.9829907e+02   1.7785697e+03   8.7367889e+02
   8.6924988e+02   4.2718701e+02   1.6376305e+03   5.5901593e+02
   1.1666659e+03   9.1089166e+02   1.8916639e+03   1.4916855e+03
   5.3227979e+02   7.2509741e+02   1.0331134e+03   1.1640460e+03
   7.9023938e+02   4.0412042e+02   1.4934348e+03   5.2184052e+02
   6.4699994e+02   1.0248423e+03   4.9228879e+02   1.6498727e+03
   7.9609332e+02   4.5782654e+02   1.5078601e+03   6.2365973e+02
   9.6605212e+02   4.4770529e+02   1.8568680e+03   5.6893658e+02
   7.6934680e+02   6.4767932e+02   1.6647853e+02   1.5401940e+03
   6.6294580e+02   4.3653851e+02   1.2126924e+03   6.0926544e+02
   1.9195097e+02   4.3114786e+02   2.5730099e+02   1.4616368e+03
   3.5763376e+02   5.5657928e+02   7.1809357e+02   8.7242126e+02
   1.0320574e+03   7.2031738e+02   1.9743883e+03   1.1131902e+03
   8.4668555e+02   7.0687585e+02   1.6375255e+03   1.1028624e+03
   1.4675648e+03   7.8701978e+02   1.0436621e+03   4.4851093e+02
   6.5743433e+02   3.5974109e+02   1.1990408e+03   4.6745947e+02
   7.9093622e+02   6.2996613e+02   1.4991772e+03   9.5770160e+02
   1.0225204e+03   6.1639160e+02   1.9760028e+03   9.0107330e+02
   2.1017966e+02   5.7177209e+02   2.1326384e+03   1.0866986e+03
   6.7986768e+02   8.3196252e+02   6.7951996e+02   9.9550403e+02
   3.6804880e+02   3.8977893e+02   7.3047382e+02   5.8193079e+02
   3.5122110e+02   6.7197333e+02   7.1366296e+02   1.0805308e+03
   6.5973102e+02   6.9561053e+02   1.2114114e+03   1.0989985e+03
   2.9923422e+02   8.8847742e+02   8.8926508e+02   5.5147089e+02
   5.6541840e+02   5.8228229e+02   1.8067245e+03   1.6088485e+03
   1.2722029e+03   7.9711371e+02   1.7222236e+03   1.7530660e+03
   3.6263403e+02   5.4600226e+02   7.2969489e+02   8.5713123e+02
   9.2498621e+02   7.0090387e+02   1.7772924e+03   1.0820234e+03
