   6.8742169e+02   7.1134131e+02   1.1084915e+03   3.3138284e+02
   2.5429155e+02   2.7966388e+02   3.0008167e+02   3.2736533e+02
   3.6590009e+02   9.4794568e+02   4.1313223e+02   8.8273059e+02
   7.0651855e+02   1.1788759e+03   7.1685602e+02   1.0519429e+03
   7.0848285e+02   1.1662062e+03   7.1372833e+02   1.1029656e+03
   3.6786655e+02   8.9216101e+02   4.1348010e+02   8.3625555e+02
   1.1962744e+03   7.1404297e+02   9.9514154e+02   7.1350537e+02
   7.1120471e+02   1.2032559e+03   7.1372833e+02   1.1029656e+03
   3.3707736e+02   9.4882214e+02   4.1313223e+02   8.8273059e+02
   8.3952209e+02   1.1449022e+03   8.1784869e+02   1.0553197e+03
   1.3762740e+03   6.8558356e+02   1.2287999e+03   7.0146808e+02
   8.1535974e+02   1.1216545e+03   7.6971997e+02   1.0291691e+03
   1.3534424e+03   6.8832471e+02   1.1985760e+03   6.7749762e+02
   6.2785089e+02   2.8283890e+02   6.1526520e+02   3.4965558e+02
   7.5488953e+02   1.1930126e+03   7.5042444e+02   1.0942592e+03
   7.4379059e+02   8.4055115e+02   7.8403503e+02   8.0349689e+02
   1.3160801e+03   3.8026169e+02   6.3486169e+02   4.5458908e+02
   7.8197034e+02   1.1135347e+03   7.6971997e+02   1.0291691e+03
   3.5237482e+02   7.9575580e+02   4.0059720e+02   7.5390997e+02
   1.1371967e+03   1.0898877e+03   4.5850220e+02   1.0149811e+03
   7.5715900e+02   1.1109655e+03   7.8024005e+02   1.0221978e+03
   8.0771118e+02   1.1922018e+03   7.9363513e+02   1.0940823e+03
   7.0568842e+02   1.2749084e+03   7.1276178e+02   1.1609948e+03
   3.7743857e+02   1.4732891e+03   4.9004788e+02   1.3261422e+03
   2.5347868e+02   3.2368759e+02   2.9717410e+02   3.6308325e+02
   4.8005130e+02   1.3860254e+03   5.4150195e+02   1.2535642e+03
   1.3242446e+03   3.6942294e+02   6.3966528e+02   4.3479614e+02
   1.0863860e+03   1.4630208e+03   4.5450000e+02   1.3289712e+03
   7.2380975e+02   1.1316720e+03   7.2209717e+02   1.0435393e+03
   4.5454373e+02   8.0265704e+02   4.9069940e+02   7.6337054e+02
   7.1825574e+02   1.1618596e+03   7.8364117e+02   1.0316182e+03
